,0
0,0
1,0
2,0
3,0
4,0
5,0.464065515384485
6,0.478201719005971
7,0.594946884744718
8,0.521322700449295
9,0.244462649755312
10,0.43498178956568
11,0.545283058922572
12,0.44597997729441
13,0
14,0.323737118540938
15,0.664420207463499
16,0
17,0.479795044666163
18,0
19,0.328563836267231
20,0.197510128712274
21,0
22,0.464337858440612
23,0.334848501778196
24,0.0377808409753168
25,0.328391482454104
26,0.309898459881476
27,0.283363590956519
28,0.435588250170191
29,0
30,0.164517299092517
31,0
32,0
33,0.0919646777747402
34,0.0683095516292297
35,0.150433693191122
36,0.291116621359604
37,0.235294290940552
38,0.124329468476136
39,0.149960443707615
40,0.0379863548535409
41,0.00503874512351647
42,0.114746180949827
43,0
44,0.238498658214725
45,0.209927763565647
46,0.0263423736475334
47,0.0867741642832681
48,0.0528645875715379
49,0.0402585192599641
50,0.187928166795146
51,0.154366528211584
52,0
53,0.0320729472177509
54,0.204347616554575
55,0.189456510670552
56,0.0766198825445835
57,0
58,0.0343546435412252
59,0
60,0.134722921456884
61,0.0928618043294139
62,0.0191340245996607
63,0.223250827151547
64,0.121512210711244
65,0.066273880158674
66,0
67,0.161088579119136
68,0
69,0.165964684200794
70,0.0865197000028781
71,0
72,0.146535773877206
73,0.0394782915939154
74,0.113503722777758
75,0.0980433114273425
76,0.0859957604514793
77,0
78,0.147783856851979
79,0.216083669862886
80,0.0907039839760529
81,0
82,0
83,0.702767535036203
84,2.28381381027151
85,4.04316327991508
86,0.263281540626275
87,0.063397286285431
88,0.237401806740063
89,0
90,0
91,0
92,0
93,0
94,0
95,0.0576268962733692
96,32.1388499770143
97,2.33978283978873
98,3.10943904353586
99,0.0384975623405694
100,0.119109931123244
101,0
102,0
103,0
104,7.14324685508896
105,0
106,0
107,0
108,2.68393853161813
109,17.007550296883
110,3.40822008445993
111,0.240040809053172
112,0.644269006200954
113,0
114,0
115,0
116,0
117,0
118,0
119,29.7175406140863
120,16.6439381192739
121,19.0643410508086
122,0
123,0.114217959273426
124,0.317465640490571
125,0.64876045450046
126,0
127,0
128,0
129,0
130,0
131,1.65328637071872
132,8.61330344149132
133,0.273611070768193
134,0.339224152523227
135,0.297745262915532
136,0.37869460486053
137,0.0487132009602927
138,0
139,0
140,0
141,0
142,0
143,0.280737009213374
144,22.3286788898078
145,1.9052867913205
146,2.31081424296367
147,0.77355356325205
148,0.572871858379402
149,0.0514541433984938
150,0
151,0
152,0
153,0
154,0
155,24.6193657226079
156,21.9044510629691
157,3.40400195345281
158,0.0577829232836281
159,0.37044871393848
160,0.270669570489626
161,1.3112920204979
162,0
163,0
164,0
165,0
166,0
167,0.67063481151543
168,22.0968964856562
169,30.1217962385183
170,0.281319385368493
171,0.626379826152861
172,0
173,0.0851775554809679
174,0
175,0
176,0
177,0
178,0
179,1.53176121972275
180,11.4179325194073
181,3.67411673269641
182,0.0682073831581931
183,0.218906310417313
184,0
185,0.0345837643870478
186,0
187,0
188,0
189,0
190,0
191,0.943487322532046
192,12.6028604916288
193,6.48105118900307
194,0.274131744151536
195,0
196,0.453126799257189
197,0.178173757289423
198,4.82525188445076
199,0
200,0
201,0
202,0
203,0.517059392307947
204,25.893825614811
205,2.30284546359767
206,0.579139614606006
207,0.57629629041504
208,0.482509325639563
209,0.0428166063835365
210,0
211,0
212,0
213,0
214,5.9530241110775
215,0.370434842007497
216,6.48626773418301
217,5.26130100065388
218,0.526052123762928
219,0.572245138312753
220,0.299837691292236
221,0.132816570981356
222,0
223,0
224,0
225,0
226,0
227,0.251529434265042
228,10.5164588207864
229,2.30278784635717
230,0.415129760839699
231,0
232,0.618154832289461
233,2.00104809014426
234,0
235,0
236,0
237,0
238,0
239,0.873316862703383
240,17.0835143684592
241,1.65746830901233
242,0.643950492621096
243,0.745930557333564
244,0.284256627209181
245,0.220252035353211
246,0
247,0
248,0
249,0
250,0
251,0.952210175454995
252,17.952458722686
253,5.81989236754018
254,4.94492299212537
255,0.255443541874498
256,0.15487274313757
257,0.5009712272441
258,9.3470146755695
259,0
260,0
261,0
262,0
263,0.654439807269172
264,5.21198528671667
265,1.34243565960928
266,0.0740882715811978
267,0.42714576668626
268,0.562484543975261
269,0.353459219496034
270,0
271,0
272,0
273,0
274,0
