,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0.00182132757922079
7,0
8,0
9,0.00112907466134098
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0.0398502128877037
24,0
25,0
26,0
27,0
28,0.013425342471036
29,0
30,0
31,0
32,0.305296066903218
33,0.34288171720124
34,0.337421342656579
35,0.00259453630229978
36,0
37,0.278176632863592
38,0.258462871656237
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0.111882065666354
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,1.87275912130587
114,3.18944864019101
115,2.63978302173697
116,0.641393237015106
117,3.2120614947136
118,3.05681499162871
119,0
120,0
121,0
122,0
123,0
124,0
125,6.19703929939751
126,2.83908714003421
127,0.936011356406897
128,1.96538020715569
129,2.95809142971224
130,1.12475769023628
131,0
132,0
133,0
134,0
135,0
136,1.61231981681084
137,5.60546300315908
138,4.13394068946306
139,0.681529572303192
140,7.56171840038714
141,3.60201695506291
142,1.19687429918739
143,0
144,0
145,0
146,0
147,0
148,0
149,5.79550934549085
150,3.11636933184337
151,3.54845081094595
152,0.334182275652808
153,5.60794828433833
154,6.58043040011277
155,0
156,0
157,0
158,0
159,0
160,0
161,2.63270065278848
162,4.15485896020166
163,5.50958335206893
164,2.93163773821252
165,3.88095548896775
166,2.43695720868469
167,0
168,0
169,0
170,0
171,0
172,0
173,2.10868104686047
174,5.01136138896213
175,1.47980123842952
176,1.83499295283675
177,2.6880574921882
178,1.79192420855718
179,0
180,0
181,0
182,0
183,0
184,5.11969718034005
185,4.02229500928036
186,7.96004216033649
187,2.46494285942978
188,0.772292112554753
189,2.16223582773095
190,0.53697355819918
191,0
192,0
193,0
194,0
195,0
196,0.173432305650903
197,1.96106147193053
198,7.09465882211877
199,3.18509163019766
200,4.73254862778116
201,5.61215703114312
202,2.19211948170808
203,0
204,0
205,0
206,0
207,0
208,0
209,3.71159925054898
210,8.67241214257136
211,9.69295359768129
212,0.0464820588398273
213,4.51158354075382
214,2.2101752354604
215,0
216,0
217,0
218,0
219,0
220,0
221,0.955155425583611
222,2.89648500676968
223,1.73152629543719
224,3.05774431005082
225,4.08281273147352
226,3.10703373867016
227,0
228,0
229,0
230,0
231,0
232,0
233,7.79913602347779
234,6.61711456978133
235,2.48141715238845
236,7.36696291803978
237,4.3647923068998
238,2.81004488171071
239,0
240,0
241,0
242,0
243,0
244,0
245,2.06024464058899
246,5.12461095543964
247,1.66920065382989
248,1.96347756761494
249,2.57983229084432
250,2.10515573945818
251,0
252,0
253,0
254,0
255,0
256,0.917047053119614
257,8.20135085222322
258,3.39991573734363
259,1.73429594413927
260,3.14729316158107
261,4.45999411718539
262,2.35618317619147
263,0
264,0
265,0
266,0
267,0
268,0
269,0.659566496601056
270,7.58623833789297
271,0.286602167876774
272,2.07523547003089
273,1.45771317785769
274,0.500873268651
275,0
276,0
277,0
278,0
279,0
280,0
281,2.93291884475674
282,2.87767483857066
283,2.25032511075616
284,2.85025947560311
285,0.564870773198082
286,2.11466252633656
287,0
288,0
289,0
290,0
291,0
292,2.76744728542183
293,5.58279922154574
294,5.33860403936471
295,1.44140264059833
296,6.49184437771101
297,1.48738321020459
298,1.42464945044082
299,0
300,0
301,0
302,0
303,0
304,0
305,4.42321004279988
306,5.21224026552174
307,0.589812446580416
308,1.34942576192078
309,2.61499543335469
310,0.378976188297886
311,0
312,0
313,0
314,0
315,0
316,0
317,2.22946177229568
318,0.381500903187846
319,0.487135771654732
320,4.22368701917814
321,0.783635556036972
322,1.70342722035285
323,0
324,0
325,0
326,0
327,0
328,0
329,0.805892912287743
330,4.82205794295856
331,1.40939396398916
332,10.4114626462875
333,7.80933864940701
334,0.868738870671627
335,0
336,0
