,0
1,0.103322970357667
2,0.408026043831715
3,0.332646319236792
4,0.265281907234426
5,0.333411977763394
6,0
7,0.194556835834189
8,0.14663742381134
9,0
10,0.435444442728191
11,0.260266749458083
12,0.278714525747475
13,0.401040397252652
14,0.416532150628911
15,0.041609471888441
16,0.340640988910493
17,0
18,0.398800766408063
19,0.182336908698516
20,0.432935325141805
21,0.353960952242606
22,0.401257211416459
23,0.0802784721806396
24,0.483690452336081
25,0
26,0.173499270260023
27,0.404699131892168
28,0.372162127393719
29,0.372025432734698
30,0.345002182261573
31,0.00216466584215165
32,0.082021017543134
33,0.345717203002724
34,0.0101967387546599
35,0.374680735872558
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0.272904531886824
170,0.397216502570654
171,0.274339794711774
172,0.0500566502189032
173,0
174,0.384850694433157
175,0.0246930231976931
176,0.305031748236127
177,0.285320891134244
178,0
179,0.0117878174610905
180,0.36570676077795
181,0.0566480626391722
182,0.0479541913300957
183,0
184,0.0754793122623575
185,0.204579928110846
186,0.247429921339989
187,0.108379937465846
188,0.109636764011084
189,0.0846888508941237
190,0
191,0.056886062039264
192,0.255858069520046
193,0.168304959396388
194,0.223845976051661
195,0
196,0.183340788536157
197,0.218118747961303
198,0
199,0.179520138581177
200,0.184895599363978
201,0.32405413140578
202,0.296119146406808
203,0.101344941284456
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0.330235112484401
213,0.411773128392427
214,0.399128343367526
215,0
216,0.856674875054402
217,4.95022367008007
218,3.16391663534234
219,3.22450234572858
220,0.0741339712547038
221,1.42621841779922
222,0
223,0
224,0
225,0
226,0
227,0
228,0.082690351878514
229,1.55741341955492
230,0.444993134090925
231,0.463373550685564
232,3.10012057806259
233,3.25395400834538
234,2.22008293320358
235,0
236,0
237,0
238,0
239,0
240,0.158916967344492
241,2.52409493661988
242,2.18409158410797
243,0.977089608452125
244,2.69839697199428
245,1.1622094912466
246,2.66958514054312
247,1.00186450862885
248,0
249,0
250,0
251,0
252,0.373297086224118
253,4.98251600368406
254,0.210716423942589
255,3.91083629807344
256,3.25032594395202
257,4.68967292606877
258,0
259,0
260,0
261,0
262,0
263,0.0293858766846769
264,0.211587304296321
265,6.70879517290041
266,0.89821067462988
267,1.86822772183475
268,1.02031004916868
269,2.86602924391565
270,4.12902451680503
271,0
272,0
273,0
274,0
275,0
276,3.21399708442953
277,8.18053533571072
278,1.8308280215417
279,2.94376579062914
280,0.0261173766203871
281,1.3137894575072
282,0.218279934864399
283,0
284,0
285,0
286,0
287,0
288,0.385725698266949
289,1.15311831992727
290,0.895713392364437
291,1.64448945870288
292,0.0150703006449019
293,1.42819847019079
294,0.498961083386639
295,0
296,0
297,0
298,0
299,0
300,5.83753035977811
301,1.28867653266926
302,2.98609467433145
303,3.07399232913555
304,2.26381621072853
305,1.2367015739408
306,1.0029048002262
307,0
308,0
309,0
310,0
311,0
312,0
313,0.112838361595643
314,1.38867244193323
315,0.11419323922477
316,2.32473362173089
317,0.303552924346769
318,0.372488279936414
319,0
320,0
321,0
322,0
323,0
324,3.84198846735532
325,1.0984845974314
326,1.1475916216012
327,0.0307578724489478
328,0.666150268388771
329,3.08397798856458
330,1.09838620457863
331,0
332,0
333,0
334,0
335,0
336,0.722316154689936
