,0
0,5.87875655269841
1,5.60979557419582
2,0
3,0
4,7.15805920147353
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,2.50442315726276
13,1.63968063613534
14,0
15,0
16,0.0132104855319075
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,6.06215529665874
26,25.0384770176311
27,0
28,0
29,0
30,0
31,0
32,5.81886598890051
33,0
34,0
35,0
36,5.88616096779364
37,0
38,0
39,0
40,0.112313734201186
41,0
42,1.02923685411197
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,6.41888177397145
52,20.7534457622344
53,0.0147577950487179
54,0
55,0
56,0
57,0
58,0
59,0
60,13.8203441475972
61,0
62,4.61788373995006
63,12.8673914409368
64,1.29460600172107
65,0
66,0
67,0
68,12.4719372566605
69,0
70,0
71,0
72,0
73,0
74,3.80905263259477
75,12.1765269211033
76,0
77,0
78,0
79,0
80,13.6643104870966
81,0
82,0
83,0
84,0
85,0
86,7.65972732080173
87,23.2684947715445
88,3.34432535991493
89,0.085061356324991
90,0
91,0.982755214338992
92,0.379363797155868
93,0.454995408316182
94,0
95,3.88970616342692
96,6.13881810374668
97,0
98,0.43920649137999
99,30.0957325527831
100,0.225775856532211
101,0.331610564562607
102,0.134962399868768
103,0.310761060295443
104,0
105,0
106,0
107,0
108,10.3259848057736
109,0
110,4.44002065965811
111,0
112,3.25904494665751
113,1.29433981752367
114,0
115,0.538246014050231
116,3.12615156908218
117,0
118,0
119,0
120,6.65028304747353
121,0.0398626952495867
122,5.87114429619242
123,23.205492975587
124,0.0488414048072006
125,0.279985789403958
126,0
127,0.120194909556674
128,5.68337120457111
129,0
130,0
131,0
132,0
133,19.4077376599765
134,0.119289158792852
135,12.0751282473015
136,6.02652586568286
137,0.166508673647815
138,0.109331706937746
139,0.33519120625054
140,4.34133039150126
141,0
142,0
143,0
144,0
145,2.80838117731653
146,1.74366458656802
147,0.273230208834467
148,0.172687687750784
149,0.521051045127665
150,0.309061356103179
151,0.426106617028986
152,5.32331958358011
153,0
154,0
155,0
156,0
157,0.397571945182949
158,2.04027329466605
159,16.3092846603325
160,0.695550802263172
161,0.486630047063773
162,0
163,0.289466386029807
164,0.997967041649172
165,0
