,0
0,0.283262909780516
1,0.0492296641754699
2,0.664586495773675
3,0.631193695771892
4,0.488307516486319
5,0.332258201812035
6,0.398582201381616
7,0
8,0.435915002487881
9,0.565205582596097
10,0
11,0.568792399238402
12,0
13,0.0669000860775912
14,0.404302224790731
15,0.286888310295198
16,0.118654186501282
17,0.0595076965660902
18,0.607764690693521
19,0.332306222712272
20,0.42031480134381
21,0.0734150757746094
22,0.487582078991316
23,0.0423149028673128
24,0.638129141505726
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0.594194585207502
37,0.436306545736975
38,0
39,0.545447215949
40,0.445165347383131
41,0.0770947168188229
42,0.0529733273862403
43,0
44,0.197784181255726
45,0.357197797036488
46,0.677166299572286
47,0.463150053743911
48,0.423110012346427
49,0
50,0.388058029199646
51,0
52,0.102898520834785
53,0.505146383717492
54,0
55,0.344631642981548
56,0.476568809006499
57,0
58,0.0117328509042382
59,0.125505941924894
60,0.147697766565783
61,0.037417661440823
62,0.244877829356266
63,0.252135201840253
64,0.339012696385541
65,0
66,0.279578461484463
67,0.0477041999415868
68,0
69,0.27344792150995
70,0.692510489356318
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
