,0
0,0.824527136
1,0.559953478
2,0.728064449
3,0
4,0.303593973
5,0.382127512
6,0
7,0.621855646
8,0.690029422
9,0.564252542
10,0.470312091
11,0.729586462
12,0.059405628
13,0.156368785
14,0.566255415
15,0.399040779
16,0.721130077
17,0.363854859
18,0.732780261
19,0
20,0.536361632
21,0.459283156
22,0
23,0.501605309
24,0.688058882
25,0.131690742
26,0.174005448
27,0
28,0.21504789
29,0.570600783
30,0.433456524
31,0.707429795
32,0.484909011
33,0.619988167
34,0.568229899
35,0.229013953
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0.305013346
204,0
205,2.453208956
206,0.024249928
207,2.058402349
208,0.20841856
209,0.54945428
210,0.271225936
211,0.466897125
212,0
213,0
214,0
215,0
216,0
217,2.972109921
218,1.85144553
219,2.138312689
220,0.403020813
221,0.477404899
222,0
223,0.252788014
224,5.811322391
225,0
226,0
227,0
228,0
229,0.194148821
230,3.192143418
231,3.902173043
232,0.537770429
233,0
234,0.026161751
235,0.192251756
236,0
237,0
238,0
239,0
240,0
241,0.822553426
242,3.616433969
243,5.279248825
244,0.53020209
245,0.047900974
246,0.351218088
247,0.389748895
248,5.143208475
249,0.863652411
250,0
251,0
252,0
253,4.386220949
254,4.993363465
255,3.247445633
256,0.651498693
257,0
258,0.020673327
259,0.358692702
260,0
261,0
262,0
263,0
264,10.21851935
265,5.220265452
266,1.398154817
267,2.447544541
268,0.32943409
269,0
270,1.292580038
271,0.705281219
272,0
273,0
274,0
275,0
276,0
277,0.591402705
278,2.182092955
279,1.830185764
280,4.562157771
281,0.543799748
282,0
283,0.611713924
284,1.987256857
285,0
286,0
287,0
288,0
289,0
290,11.12131439
291,2.213421731
292,0.725847788
293,0.130979634
294,0
295,0.238198276
296,0.606844114
297,0.02743713
298,0
299,0
300,0
301,0
302,3.887161562
303,0.060036417
304,0.092776207
305,0
