,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0.134206678
10,0.177577273
11,0
12,0.064334379
13,0
14,0.09408959
15,0.171161054
16,0
17,0.149680899
18,0.173038654
19,0
20,0.117576788
21,0.036296432
22,0
23,0.129248019
24,0.135860754
25,0
26,0.074233043
27,0
28,0.064127601
29,0.239089469
30,0.047820934
31,0.076546664
32,0.005158559
33,0
34,0.086520382
35,0.022750465
36,0.242845704
37,0.165244257
38,0.0858687
39,0.029653147
40,0.060418198
41,0.103531036
42,0.083651226
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,1.473935601
86,7.661223537
87,3.308868963
88,3.482424564
89,3.190601198
90,1.524137908
91,0
92,0
93,0
94,0
95,0
96,9.416453268
97,19.3259678
98,8.302140585
99,3.412202444
100,2.28598864
101,1.759093168
102,2.906893405
103,1.445363061
104,0
105,1.945386783
106,0
107,0
108,0.046248274
109,6.7216162
110,1.632825105
111,2.81441339
112,5.16433203
113,6.836754307
114,3.386276675
115,0
116,0
117,0
118,0
119,17.70018691
120,0.367453425
121,22.0560457
122,4.140568188
123,0.342606358
124,4.243944621
125,0.090376918
126,0.207848818
127,0
128,0
129,0
130,0
131,0
132,0
133,6.21461719
134,4.054538825
135,2.156623491
136,3.63877696
137,0.495211424
138,0.394427717
139,0
140,0
141,0
142,0
143,1.734046166
144,11.62098253
145,32.27109872
146,15.06145332
147,1.323780481
148,0.520375097
149,3.16581245
150,3.083977126
151,0.020460459
152,0
153,0
154,0
155,6.40283701
156,0.053786762
157,2.962579254
158,6.372500478
159,2.009111122
160,2.911704037
161,4.334901353
162,0
163,0
164,0
165,0.520776112
166,0
167,0.161853164
168,4.108654696
169,0.76714137
170,2.299773797
171,3.4101272
172,3.666902172
173,8.820341131
174,0.313668115
175,0
176,0
177,0
178,0
179,1.781147446
180,2.148324575
181,24.32758788
182,7.875510007
183,6.693072459
184,5.19935498
185,0.727091238
186,0.213941486
187,0
188,0
189,0
190,0
191,0
192,0.532060265
193,33.78701086
194,30.95294367
195,1.752295288
196,3.615474816
197,5.154516801
198,7.062498736
199,0
200,0
201,0
202,0
203,2.493654994
204,15.92300142
205,22.26324212
206,6.81012791
207,0.297111379
208,3.18908479
209,0.859105652
210,0
211,0
212,0
213,6.296708812
214,0
215,8.34495395
216,4.656788469
217,0.91561338
218,19.14706837
219,9.046065223
220,3.814111164
221,5.671678765
222,0.283375694
223,0
224,0
225,0
226,0
227,0
228,5.48673345
229,17.33573048
230,7.443996359
231,1.687051459
232,2.745197853
233,4.634515686
234,4.515435991
235,1.501693083
236,0.452298213
237,0.693963137
238,0
239,0
240,0.249790218
241,1.72259865
242,4.225844172
243,1.264855641
244,7.712604526
245,1.931393008
246,0
247,0
248,0
249,0
250,0
251,0.027235761
252,3.913141669
253,0.901851635
254,0.31152916
255,4.275170462
256,4.789007114
257,25.75373851
258,0.920536268
259,0
260,0
261,0
262,0
263,0
264,0.067238222
265,18.87540067
266,7.859973736
267,3.057785721
268,10.5322206
269,3.215084776
270,5.13572726
271,0
272,0
273,0
274,0
275,0.241080165
276,9.222569677
277,3.677448612
278,8.004480402
279,4.043028802
280,5.972450163
281,2.847086191
282,0.84963234
283,1.185806017
284,0
285,0
286,0
287,0
288,1.377917063
289,23.75077668
290,9.593782441
291,2.076758737
292,2.924166849
293,4.117607929
294,2.985931278
295,0
296,0
297,0
298,0
299,0
300,0.770294601
301,3.691443495
302,4.223982326
303,2.679766154
304,5.633718614
305,6.93268058
306,5.016037349
307,0
308,0
309,0
310,0
311,0
312,1.766217788
313,9.928122606
314,4.396334664
315,7.443961751
316,13.16983121
317,11.40826576
318,1.409924299
319,0
320,0
321,0
322,0
323,0
324,0
325,6.459061123
326,2.410467586
327,3.059108038
328,5.114452934
329,3.067684654
330,2.203175923
331,0
332,1.328257595
333,5.175983892
334,0
335,0
336,4.574714194
337,19.05015885
338,4.887094748
339,6.055283625
340,5.406123305
