,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0.03846732403973
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0.00819483230401
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0.462623986139694
100,0
101,0.0746965222598168
102,0.261945058570987
103,0
104,0.12516259249944
105,0.303586704397582
106,0.254416023717798
107,0.379446192319617
108,0
109,0.257421889311751
110,0.0614580189824089
111,0.142682923164082
112,0.213162907042368
113,0.00483994051481285
114,0.16105717285545
115,0.199127401471993
116,0.129111113901482
117,0
118,0
119,0
120,1.63454240898982
121,0.353869502202463
122,6.00999868361928
123,1.53303192108663
124,0.572199752888342
125,0
126,0.134326637271496
127,1.81398046199929
128,0.0701120255693024
129,0
130,0
131,0
132,6.55135691206466
133,1.64122767196864
134,2.97784178167542
135,10.0952035496101
136,3.83377083298911
137,1.85795534106259
138,1.15536603100116
139,4.37863674538127
140,3.60094950303915
141,0
142,0
143,0
144,0
145,0.949902677499831
146,2.8652653338008
147,3.0937254470159
148,7.43469547447074
149,5.04025132260044
150,2.92723730603237
151,0.405135433695168
152,0.909951907520972
153,0
154,0
155,0
156,0
157,0
158,0.491384093017733
159,1.57351664336233
160,2.62902213341502
161,1.32059822957377
162,1.58015675556701
163,3.31242488698105
164,2.9146295847895
165,0
166,0
167,0
168,0
169,0
170,7.26227161874978
171,0.888575863409661
172,1.59515329288404
173,3.03763154941176
174,2.8492132656961
175,3.63739255659226
176,3.91920147855057
177,0
178,0
179,0
180,0
181,0
182,4.88762359081082
183,10.8563411115545
184,6.84769624044224
185,2.74192277156184
186,0.771231910609224
187,4.6141806355859
188,1.70345202479111
189,0
190,0
191,0
192,10.0052560225996
193,4.38647824872855
194,1.59320867093845
195,2.58112599006145
196,5.26625022186596
197,4.8448105251116
198,5.22174462936429
199,3.16942969331013
200,7.41313702260391
201,0
202,0
203,0
204,0
205,0
206,1.02392094160226
207,5.22983539699156
208,2.75392908722582
209,2.31276684260897
210,0.569778525663895
211,1.45605017123078
212,1.65264097473863
213,0
214,0
215,0
216,0
217,3.72349116304151
218,2.30394030581987
219,1.5461416674801
220,0.391847264065374
221,0.417728209102633
222,4.85228308196772
223,6.23410322538852
224,0.636151248065769
225,0
226,0
227,0
228,0
229,1.3504824663773
230,7.37019840168979
231,5.80983343517252
232,2.83877161530067
233,0.794863159748323
234,4.21095233152109
235,0.480671295564578
236,0
237,0
238,0
239,0
240,0
241,0
242,3.83240917632871
243,0.990810087458336
244,3.00109736890475
245,1.30809112476265
246,5.75577566020083
247,6.68495949379395
248,0
249,0
250,0
251,0
252,0
253,0.0750820974425974
254,3.45414328874281
255,2.46819177952797
256,3.36681091250685
257,4.52211915134343
258,2.59392007392305
259,3.9712920227882
260,4.2387317763683
261,0.410551728575647
262,7.28366416873093
263,0
264,0
265,5.05269900322819
266,2.63368373691552
267,2.20216456720233
268,2.04373551340351
269,1.00547050958194
270,2.36004418883312
271,4.69834009968001
272,0.364242266396981
273,0
274,0
275,0
276,0
277,4.0682099823024
278,6.0994957273178
279,1.68689184112992
280,5.04815918707938
281,3.92318469101959
282,3.77070446502914
283,6.14938960730488
284,0.574447100920549
285,0
286,0
287,0
288,0
289,10.5360067452286
290,1.76957123345914
291,5.38033671366389
292,2.04514227248676
293,3.99564834975267
294,2.5137429169099
295,3.61418455616674
296,0
297,0
298,0
299,0
300,0.0763800212655337
301,0
302,0.39177939717161
303,2.15249597110057
304,3.98344024664872
305,3.94412584928448
306,3.8935483205918
307,4.4546605935275
308,0
309,0
310,0
311,0
312,0
313,4.49598059870101
314,1.56535364171475
315,6.84685770149244
